order_id,order_date,warehouse,carrier,dest_province,ship_mode,category,order_value,pickup_date,pickup_days,pickup_on_time,promised_delivery_date,actual_delivery_date,on_time,days_late,accuracy_status,shipping_cost
ORD-059342,2024-02-19,Montreal,BudgetHaul,ON,Express,Grocery,20.3,2024-02-22,3,False,2024-02-22,2024-02-20,True,0,accurate,29.36
ORD-059343,2025-06-20,Vancouver,BudgetHaul,BC,Standard,Apparel,39.86,2025-06-22,2,True,2025-06-26,2025-07-02,False,6,accurate,8.78
ORD-059344,2024-09-20,Montreal,Maple Freight,ON,Standard,Grocery,53.73,2024-09-23,3,False,2024-09-26,2024-09-25,True,0,accurate,9.88
ORD-059345,2024-05-19,Montreal,NorthStar Logistics,NS,Express,Grocery,56.73,2024-05-20,1,True,2024-05-22,2024-05-21,True,0,accurate,32.92
ORD-059346,2024-01-08,Montreal,BudgetHaul,NL,Express,Apparel,101.09,2024-01-10,2,True,2024-01-11,2024-01-09,True,0,accurate,32.85
ORD-059347,2024-11-06,Montreal,CanParcel,NS,Standard,Apparel,44.5,2024-11-08,2,True,2024-11-12,2024-11-12,True,0,accurate,13.14
ORD-059348,2024-03-07,Calgary,NorthStar Logistics,AB,Standard,Health & Personal Care,62.48,2024-03-08,1,True,2024-03-13,2024-03-12,True,0,accurate,9.82
ORD-059349,2024-10-02,Calgary,Maple Freight,MB,Standard,Electronics,156.16,2024-10-04,2,True,2024-10-08,2024-10-06,True,0,accurate,11.39
ORD-059350,2024-03-27,Calgary,Maple Freight,AB,Express,Home & Kitchen,63.97,2024-03-28,1,True,2024-03-30,2024-03-28,True,0,accurate,22.61
ORD-059351,2025-10-06,Toronto,Prairie Express,NS,Priority,Grocery,39.6,2025-10-07,1,True,2025-10-08,2025-10-06,True,0,accurate,25.0
ORD-059352,2025-07-18,Montreal,Maple Freight,QC,Standard,Grocery,55.59,2025-07-19,1,True,2025-07-24,2025-07-23,True,0,accurate,9.04
ORD-059353,2024-12-30,Toronto,CanParcel,ON,Standard,Health & Personal Care,33.96,2024-12-31,1,True,2025-01-05,2025-01-05,True,0,accurate,9.29
ORD-059354,2024-04-07,Vancouver,NorthStar Logistics,BC,Standard,Electronics,173.43,2024-04-08,1,True,2024-04-13,2024-04-12,True,0,accurate,9.09
ORD-059355,2024-12-13,Vancouver,Prairie Express,BC,Standard,Health & Personal Care,22.63,2024-12-14,1,True,2024-12-19,2024-12-23,False,4,accurate,8.72
ORD-059356,2024-05-19,Montreal,CanParcel,QC,Standard,Apparel,125.16,2024-05-23,4,False,2024-05-25,2024-05-25,True,0,accurate,9.88
ORD-059357,2024-04-21,Calgary,NorthStar Logistics,SK,Priority,Apparel,60.17,2024-04-22,1,True,2024-04-23,2024-04-22,True,0,accurate,19.67
ORD-059358,2025-08-14,Montreal,BudgetHaul,QC,Standard,Apparel,83.03,2025-08-17,3,False,2025-08-20,2025-08-18,True,0,accurate,8.49
ORD-059359,2024-02-04,Calgary,CanParcel,MB,Standard,Electronics,42.0,2024-02-04,0,True,2024-02-10,2024-02-09,True,0,accurate,10.72
ORD-059360,2024-02-02,Toronto,NorthStar Logistics,ON,Standard,Grocery,38.98,2024-02-03,1,True,2024-02-08,2024-02-08,True,0,accurate,7.97
ORD-059361,2024-04-14,Calgary,CanParcel,AB,Standard,Apparel,141.52,2024-04-15,1,True,2024-04-20,2024-04-20,True,0,accurate,10.58
ORD-059362,2025-04-06,Toronto,NorthStar Logistics,QC,Priority,Home & Kitchen,106.44,2025-04-08,2,True,2025-04-08,2025-04-08,True,0,accurate,21.9
ORD-059363,2025-11-04,Toronto,NorthStar Logistics,ON,Express,Health & Personal Care,26.35,2025-11-05,1,True,2025-11-07,2025-11-05,True,0,accurate,23.07
ORD-059364,2025-01-03,Montreal,Prairie Express,QC,Priority,Electronics,151.3,2025-01-05,2,True,2025-01-05,2025-01-03,True,0,accurate,14.51
ORD-059365,2024-06-01,Toronto,Prairie Express,NS,Standard,Grocery,46.08,2024-06-02,1,True,2024-06-07,2024-06-07,True,0,accurate,15.15
ORD-059366,2025-09-11,Toronto,NorthStar Logistics,ON,Priority,Electronics,158.17,2025-09-12,1,True,2025-09-13,2025-09-13,True,0,accurate,14.43
ORD-059367,2024-02-13,Toronto,BudgetHaul,ON,Standard,Health & Personal Care,60.49,2024-02-16,3,False,2024-02-19,2024-02-17,True,0,accurate,8.09
ORD-059368,2024-02-26,Calgary,CanParcel,AB,Standard,Electronics,148.68,2024-02-26,0,True,2024-03-03,2024-03-01,True,0,accurate,9.69
ORD-059369,2025-09-22,Toronto,BudgetHaul,ON,Standard,Apparel,96.35,2025-09-25,3,False,2025-09-28,2025-09-26,True,0,accurate,10.26
ORD-059370,2025-03-20,Toronto,CanParcel,QC,Standard,Electronics,93.98,2025-03-21,1,True,2025-03-26,2025-03-25,True,0,accurate,12.32
ORD-059371,2024-01-19,Vancouver,NorthStar Logistics,BC,Standard,Grocery,20.89,2024-01-20,1,True,2024-01-25,2024-01-26,False,1,accurate,8.88
ORD-059372,2024-12-29,Toronto,BudgetHaul,ON,Standard,Health & Personal Care,65.06,2024-12-31,2,True,2025-01-04,2025-01-03,True,0,accurate,10.21
ORD-059373,2024-12-17,Montreal,NorthStar Logistics,QC,Standard,Home & Kitchen,135.22,2024-12-20,3,False,2024-12-23,2024-12-25,False,2,accurate,9.23
ORD-059374,2024-08-27,Vancouver,BudgetHaul,BC,Standard,Electronics,24.83,2024-08-30,3,False,2024-09-02,2024-09-02,True,0,accurate,7.81
ORD-059375,2025-06-24,Vancouver,Prairie Express,AB,Standard,Grocery,27.5,2025-06-25,1,True,2025-06-30,2025-06-30,True,0,accurate,12.01
ORD-059376,2025-03-29,Toronto,NorthStar Logistics,ON,Standard,Apparel,52.8,2025-03-30,1,True,2025-04-04,2025-04-04,True,0,accurate,7.92
ORD-059377,2024-08-10,Vancouver,Maple Freight,AB,Standard,Health & Personal Care,45.62,2024-08-12,2,True,2024-08-16,2024-08-14,True,0,accurate,9.92
ORD-059378,2024-08-03,Toronto,Maple Freight,PE,Express,Grocery,29.68,2024-08-04,1,True,2024-08-06,2024-08-06,True,0,accurate,40.71
ORD-059379,2025-04-23,Toronto,CanParcel,NS,Express,Electronics,103.56,2025-04-23,0,True,2025-04-26,2025-04-24,True,0,accurate,39.35
ORD-059380,2025-01-26,Vancouver,BudgetHaul,AB,Standard,Apparel,58.53,2025-01-29,3,False,2025-02-01,2025-02-01,True,0,accurate,10.16
ORD-059381,2024-10-23,Montreal,BudgetHaul,QC,Express,Electronics,63.33,2024-10-26,3,False,2024-10-26,2024-10-25,True,0,accurate,19.75
ORD-059382,2025-11-09,Toronto,Maple Freight,ON,Express,Health & Personal Care,42.98,2025-11-11,2,True,2025-11-12,2025-11-10,True,0,accurate,20.08
ORD-059383,2025-10-05,Toronto,NorthStar Logistics,ON,Standard,Grocery,91.61,2025-10-06,1,True,2025-10-11,2025-10-09,True,0,accurate,8.47
ORD-059384,2024-11-16,Montreal,NorthStar Logistics,NS,Standard,Home & Kitchen,116.04,2024-11-17,1,True,2024-11-22,2024-11-22,True,0,accurate,14.34
ORD-059385,2025-08-25,Toronto,NorthStar Logistics,ON,Express,Electronics,61.83,2025-08-26,1,True,2025-08-28,2025-08-28,True,0,missing item,22.3
ORD-059386,2024-12-08,Toronto,NorthStar Logistics,ON,Standard,Apparel,52.06,2024-12-09,1,True,2024-12-14,2024-12-12,True,0,accurate,8.98
ORD-059387,2025-11-14,Montreal,Prairie Express,ON,Standard,Home & Kitchen,41.17,2025-11-16,2,True,2025-11-20,2025-11-20,True,0,accurate,11.16
ORD-059388,2025-06-19,Calgary,NorthStar Logistics,MB,Standard,Electronics,187.44,2025-06-20,1,True,2025-06-25,2025-06-23,True,0,accurate,11.63
ORD-059389,2024-12-15,Calgary,CanParcel,AB,Standard,Health & Personal Care,29.78,2024-12-17,2,True,2024-12-21,2024-12-19,True,0,accurate,8.89
ORD-059390,2025-07-04,Toronto,Prairie Express,ON,Standard,Apparel,63.62,2025-07-06,2,True,2025-07-10,2025-07-10,True,0,accurate,7.87
ORD-059391,2025-05-30,Calgary,Maple Freight,MB,Express,Apparel,74.84,2025-06-01,2,True,2025-06-02,2025-06-02,True,0,accurate,27.08
ORD-059392,2025-06-06,Vancouver,CanParcel,BC,Standard,Grocery,158.19,2025-06-07,1,True,2025-06-12,2025-06-11,True,0,accurate,9.12
ORD-059393,2024-10-31,Vancouver,Prairie Express,BC,Express,Apparel,42.25,2024-11-04,4,False,2024-11-03,2024-11-03,True,0,accurate,24.29
ORD-059394,2024-02-15,Toronto,Prairie Express,PE,Express,Electronics,134.46,2024-02-18,3,False,2024-02-18,2024-02-17,True,0,accurate,39.88
ORD-059395,2024-03-12,Toronto,CanParcel,PE,Standard,Apparel,80.51,2024-03-13,1,True,2024-03-18,2024-03-17,True,0,accurate,14.06
ORD-059396,2024-08-10,Montreal,Maple Freight,QC,Express,Apparel,52.37,2024-08-11,1,True,2024-08-13,2024-08-13,True,0,accurate,23.22
ORD-059397,2024-02-23,Vancouver,CanParcel,BC,Standard,Electronics,191.7,2024-02-25,2,True,2024-02-29,2024-02-27,True,0,accurate,11.43
ORD-059398,2024-06-22,Montreal,Prairie Express,NS,Standard,Electronics,117.08,2024-06-23,1,True,2024-06-28,2024-06-28,True,0,accurate,14.62
ORD-059399,2024-03-08,Toronto,Maple Freight,ON,Standard,Apparel,91.68,2024-03-09,1,True,2024-03-14,2024-03-12,True,0,accurate,9.3
ORD-059400,2024-05-26,Montreal,CanParcel,QC,Standard,Electronics,106.2,2024-05-30,4,False,2024-06-01,2024-05-31,True,0,accurate,9.89
ORD-059401,2025-11-11,Vancouver,NorthStar Logistics,BC,Standard,Apparel,97.72,2025-11-12,1,True,2025-11-17,2025-11-15,True,0,accurate,10.75
ORD-059402,2025-02-24,Montreal,CanParcel,ON,Standard,Apparel,45.53,2025-02-24,0,True,2025-03-02,2025-03-01,True,0,accurate,12.21
ORD-059403,2025-03-08,Toronto,CanParcel,ON,Standard,Apparel,81.44,2025-03-09,1,True,2025-03-14,2025-03-14,True,0,accurate,9.65
ORD-059404,2024-12-29,Calgary,Maple Freight,MB,Express,Electronics,50.16,2025-01-01,3,False,2025-01-01,2025-01-01,True,0,substitution,28.82
ORD-059405,2024-04-11,Calgary,Prairie Express,SK,Express,Home & Kitchen,32.16,2024-04-13,2,True,2024-04-14,2024-04-13,True,0,accurate,30.66
ORD-059406,2025-09-27,Vancouver,BudgetHaul,BC,Express,Grocery,36.87,2025-09-29,2,True,2025-09-30,2025-09-29,True,0,accurate,19.95
ORD-059407,2025-08-06,Vancouver,NorthStar Logistics,BC,Standard,Home & Kitchen,61.11,2025-08-07,1,True,2025-08-12,2025-08-10,True,0,accurate,9.88
ORD-059408,2025-09-18,Montreal,CanParcel,QC,Standard,Home & Kitchen,36.66,2025-09-19,1,True,2025-09-24,2025-09-24,True,0,accurate,9.82
ORD-059409,2025-12-17,Vancouver,CanParcel,BC,Priority,Electronics,173.66,2025-12-18,1,True,2025-12-19,2025-12-18,True,0,accurate,14.63
ORD-059410,2024-10-31,Montreal,CanParcel,NL,Standard,Apparel,56.11,2024-11-01,1,True,2024-11-06,2024-11-05,True,0,accurate,16.87
ORD-059411,2025-07-12,Calgary,CanParcel,AB,Standard,Home & Kitchen,86.29,2025-07-13,1,True,2025-07-18,2025-07-17,True,0,accurate,8.09
ORD-059412,2024-03-28,Toronto,NorthStar Logistics,ON,Standard,Electronics,126.65,2024-03-29,1,True,2024-04-03,2024-04-01,True,0,accurate,8.8
ORD-059413,2025-01-21,Toronto,CanParcel,ON,Express,Electronics,128.43,2025-01-22,1,True,2025-01-24,2025-01-22,True,0,accurate,23.94
ORD-059414,2024-09-16,Calgary,BudgetHaul,AB,Standard,Grocery,33.47,2024-09-19,3,False,2024-09-22,2024-09-27,False,5,accurate,9.8
ORD-059415,2025-12-27,Toronto,BudgetHaul,QC,Standard,Home & Kitchen,72.91,2025-12-30,3,False,2026-01-02,2026-01-09,False,7,accurate,11.66
ORD-059416,2025-11-02,Vancouver,BudgetHaul,AB,Standard,Apparel,78.93,2025-11-06,4,False,2025-11-08,2025-11-18,False,10,accurate,10.09
ORD-059417,2024-04-26,Toronto,CanParcel,ON,Express,Health & Personal Care,137.35,2024-04-28,2,True,2024-04-29,2024-04-29,True,0,accurate,24.32
ORD-059418,2025-12-30,Toronto,NorthStar Logistics,ON,Express,Apparel,35.51,2026-01-01,2,True,2026-01-02,2026-01-02,True,0,accurate,19.77
ORD-059419,2025-02-14,Toronto,Prairie Express,QC,Priority,Electronics,264.72,2025-02-16,2,True,2025-02-16,2025-02-16,True,0,substitution,22.34
ORD-059420,2024-09-22,Montreal,NorthStar Logistics,QC,Standard,Apparel,23.34,2024-09-23,1,True,2024-09-28,2024-09-27,True,0,accurate,7.96
ORD-059421,2024-01-14,Montreal,NorthStar Logistics,QC,Standard,Electronics,115.76,2024-01-15,1,True,2024-01-20,2024-01-18,True,0,accurate,9.36
ORD-059422,2025-02-24,Calgary,Prairie Express,AB,Express,Home & Kitchen,87.59,2025-02-27,3,False,2025-02-27,2025-02-26,True,0,accurate,23.5
ORD-059423,2025-12-26,Montreal,CanParcel,ON,Standard,Home & Kitchen,60.77,2025-12-28,2,True,2026-01-01,2025-12-30,True,0,accurate,9.79
ORD-059424,2025-03-10,Montreal,CanParcel,QC,Express,Electronics,371.32,2025-03-12,2,True,2025-03-13,2025-03-13,True,0,accurate,27.49
ORD-059425,2024-02-15,Toronto,Prairie Express,ON,Standard,Apparel,70.71,2024-02-16,1,True,2024-02-21,2024-02-20,True,0,accurate,8.54
ORD-059426,2025-09-02,Calgary,BudgetHaul,MB,Standard,Grocery,51.53,2025-09-04,2,True,2025-09-08,2025-09-07,True,0,accurate,12.35
ORD-059427,2025-12-12,Montreal,Maple Freight,QC,Standard,Health & Personal Care,76.71,2025-12-13,1,True,2025-12-18,2025-12-16,True,0,accurate,9.86
ORD-059428,2025-07-30,Toronto,Maple Freight,ON,Express,Home & Kitchen,101.07,2025-07-31,1,True,2025-08-02,2025-08-01,True,0,accurate,19.35
ORD-059429,2024-03-16,Montreal,NorthStar Logistics,QC,Standard,Grocery,29.44,2024-03-17,1,True,2024-03-22,2024-03-20,True,0,accurate,9.94
ORD-059430,2025-12-27,Calgary,Maple Freight,MB,Priority,Home & Kitchen,198.47,2025-12-29,2,True,2025-12-29,2025-12-28,True,0,accurate,22.05
ORD-059431,2024-02-11,Toronto,BudgetHaul,ON,Standard,Home & Kitchen,165.21,2024-02-14,3,False,2024-02-17,2024-02-15,True,0,damaged,9.95
ORD-059432,2025-01-15,Montreal,Maple Freight,QC,Express,Home & Kitchen,165.37,2025-01-16,1,True,2025-01-18,2025-01-18,True,0,accurate,22.2
ORD-059433,2024-04-07,Toronto,BudgetHaul,ON,Standard,Electronics,70.64,2024-04-13,6,False,2024-04-13,2024-04-11,True,0,accurate,9.82
ORD-059434,2025-05-23,Toronto,Prairie Express,ON,Standard,Apparel,57.74,2025-05-25,2,True,2025-05-29,2025-05-27,True,0,accurate,8.78
ORD-059435,2024-09-30,Toronto,CanParcel,ON,Standard,Electronics,108.83,2024-10-01,1,True,2024-10-06,2024-10-06,True,0,accurate,8.47
ORD-059436,2024-03-21,Vancouver,BudgetHaul,BC,Standard,Electronics,106.76,2024-03-28,7,False,2024-03-27,2024-03-27,True,0,accurate,8.58
ORD-059437,2025-07-18,Vancouver,Maple Freight,BC,Standard,Health & Personal Care,60.57,2025-07-19,1,True,2025-07-24,2025-07-22,True,0,accurate,10.02
ORD-059438,2025-05-19,Vancouver,BudgetHaul,AB,Express,Grocery,63.47,2025-05-22,3,False,2025-05-22,2025-05-22,True,0,accurate,25.76
ORD-059439,2025-09-27,Toronto,Maple Freight,ON,Express,Electronics,252.15,2025-09-28,1,True,2025-09-30,2025-09-30,True,0,accurate,22.8
ORD-059440,2024-02-15,Vancouver,BudgetHaul,BC,Standard,Electronics,39.26,2024-02-18,3,False,2024-02-21,2024-02-20,True,0,accurate,7.92
ORD-059441,2024-02-13,Toronto,Maple Freight,PE,Standard,Home & Kitchen,96.33,2024-02-15,2,True,2024-02-19,2024-02-19,True,0,accurate,14.21
ORD-059442,2025-03-15,Toronto,Prairie Express,ON,Standard,Apparel,43.1,2025-03-17,2,True,2025-03-21,2025-03-29,False,8,accurate,8.9
ORD-059443,2024-12-16,Montreal,CanParcel,PE,Standard,Grocery,43.91,2024-12-17,1,True,2024-12-22,2024-12-25,False,3,accurate,15.47
ORD-059444,2025-12-13,Vancouver,BudgetHaul,BC,Express,Apparel,49.26,2025-12-16,3,False,2025-12-16,2025-12-16,True,0,accurate,22.64
ORD-059445,2024-09-27,Calgary,CanParcel,AB,Express,Home & Kitchen,83.58,2024-09-29,2,True,2024-09-30,2024-09-30,True,0,accurate,23.46
ORD-059446,2024-05-26,Montreal,BudgetHaul,QC,Standard,Home & Kitchen,68.72,2024-05-29,3,False,2024-06-01,2024-06-01,True,0,accurate,8.5
ORD-059447,2025-02-13,Toronto,CanParcel,ON,Express,Grocery,53.78,2025-02-17,4,False,2025-02-16,2025-02-16,True,0,accurate,22.15
ORD-059448,2025-07-16,Vancouver,BudgetHaul,AB,Express,Home & Kitchen,30.63,2025-07-19,3,False,2025-07-19,2025-07-18,True,0,accurate,28.55
ORD-059449,2024-12-22,Toronto,CanParcel,ON,Standard,Home & Kitchen,40.53,2024-12-23,1,True,2024-12-28,2024-12-26,True,0,accurate,8.89
ORD-059450,2025-04-02,Calgary,CanParcel,MB,Standard,Home & Kitchen,61.34,2025-04-03,1,True,2025-04-08,2025-04-07,True,0,accurate,12.8
ORD-059451,2025-11-17,Calgary,CanParcel,SK,Express,Apparel,57.41,2025-11-18,1,True,2025-11-20,2025-11-19,True,0,accurate,23.71
ORD-059452,2025-02-03,Calgary,NorthStar Logistics,MB,Standard,Electronics,93.19,2025-02-04,1,True,2025-02-09,2025-02-09,True,0,accurate,11.61
ORD-059453,2025-06-11,Calgary,Maple Freight,AB,Express,Grocery,48.01,2025-06-13,2,True,2025-06-14,2025-06-14,True,0,accurate,21.73
ORD-059454,2024-12-21,Montreal,NorthStar Logistics,QC,Express,Apparel,54.83,2024-12-24,3,False,2024-12-24,2024-12-24,True,0,accurate,19.23
ORD-059455,2024-02-13,Montreal,Maple Freight,QC,Standard,Electronics,227.4,2024-02-14,1,True,2024-02-19,2024-02-17,True,0,accurate,11.31
ORD-059456,2025-09-07,Vancouver,NorthStar Logistics,BC,Priority,Electronics,30.65,2025-09-08,1,True,2025-09-09,2025-09-08,True,0,accurate,14.4
ORD-059457,2025-12-14,Toronto,Prairie Express,ON,Standard,Grocery,27.72,2025-12-17,3,False,2025-12-20,2025-12-18,True,0,accurate,9.1
ORD-059458,2025-08-26,Toronto,Prairie Express,ON,Standard,Home & Kitchen,90.0,2025-08-27,1,True,2025-09-01,2025-09-02,False,1,accurate,8.84
ORD-059459,2024-07-01,Montreal,CanParcel,QC,Express,Health & Personal Care,36.08,2024-07-03,2,True,2024-07-04,2024-07-03,True,0,accurate,23.48
ORD-059460,2025-09-10,Calgary,Prairie Express,AB,Express,Apparel,277.51,2025-09-12,2,True,2025-09-13,2025-09-13,True,0,accurate,27.11
ORD-059461,2024-04-20,Vancouver,CanParcel,BC,Standard,Apparel,53.44,2024-04-21,1,True,2024-04-26,2024-04-25,True,0,accurate,10.11
ORD-059462,2024-12-07,Montreal,NorthStar Logistics,NB,Standard,Apparel,47.29,2024-12-09,2,True,2024-12-13,2024-12-13,True,0,accurate,14.66
ORD-059463,2025-03-30,Montreal,CanParcel,QC,Priority,Apparel,66.46,2025-03-31,1,True,2025-04-01,2025-03-31,True,0,accurate,15.08
ORD-059464,2025-09-23,Calgary,NorthStar Logistics,SK,Standard,Electronics,73.06,2025-09-26,3,False,2025-09-29,2025-09-27,True,0,accurate,11.49
ORD-059465,2025-10-02,Montreal,Maple Freight,NL,Standard,Apparel,60.27,2025-10-03,1,True,2025-10-08,2025-10-06,True,0,accurate,13.32
ORD-059466,2024-12-13,Toronto,CanParcel,QC,Priority,Apparel,41.91,2024-12-13,0,True,2024-12-15,2024-12-13,True,0,accurate,16.9
ORD-059467,2025-04-15,Toronto,Prairie Express,ON,Standard,Electronics,87.05,2025-04-16,1,True,2025-04-21,2025-04-21,True,0,accurate,10.49
ORD-059468,2024-09-28,Toronto,CanParcel,ON,Standard,Home & Kitchen,43.08,2024-09-28,0,True,2024-10-04,2024-10-05,False,1,accurate,7.96
ORD-059469,2024-09-19,Montreal,CanParcel,NL,Priority,Grocery,53.34,2024-09-21,2,True,2024-09-21,2024-09-21,True,0,accurate,24.81
ORD-059470,2024-06-09,Calgary,Maple Freight,AB,Standard,Health & Personal Care,89.71,2024-06-11,2,True,2024-06-15,2024-06-13,True,0,accurate,10.42
ORD-059471,2024-12-17,Toronto,CanParcel,ON,Express,Apparel,153.69,2024-12-18,1,True,2024-12-20,2024-12-18,True,0,accurate,21.81
ORD-059472,2025-05-05,Montreal,NorthStar Logistics,QC,Standard,Electronics,221.22,2025-05-07,2,True,2025-05-11,2025-05-10,True,0,accurate,9.96
ORD-059473,2025-03-10,Montreal,NorthStar Logistics,QC,Express,Apparel,112.6,2025-03-11,1,True,2025-03-13,2025-03-11,True,0,accurate,21.78
ORD-059474,2025-04-19,Calgary,NorthStar Logistics,AB,Standard,Apparel,50.19,2025-04-21,2,True,2025-04-25,2025-04-24,True,0,accurate,8.67
ORD-059475,2025-02-05,Vancouver,NorthStar Logistics,BC,Express,Home & Kitchen,74.91,2025-02-07,2,True,2025-02-08,2025-02-07,True,0,accurate,24.62
ORD-059476,2025-11-28,Calgary,NorthStar Logistics,AB,Standard,Home & Kitchen,76.13,2025-11-29,1,True,2025-12-04,2025-12-04,True,0,accurate,9.09
ORD-059477,2025-06-20,Toronto,Prairie Express,MB,Standard,Grocery,30.58,2025-06-21,1,True,2025-06-26,2025-06-26,True,0,accurate,14.28
ORD-059478,2024-01-08,Toronto,Maple Freight,ON,Standard,Apparel,104.32,2024-01-10,2,True,2024-01-14,2024-01-13,True,0,accurate,9.57
ORD-059479,2024-08-16,Montreal,Prairie Express,ON,Priority,Electronics,91.25,2024-08-19,3,False,2024-08-18,2024-08-25,False,7,damaged,20.86
ORD-059480,2024-10-20,Toronto,Maple Freight,ON,Priority,Apparel,60.73,2024-10-21,1,True,2024-10-22,2024-10-22,True,0,accurate,16.76
ORD-059481,2024-05-29,Toronto,CanParcel,MB,Priority,Grocery,36.09,2024-05-31,2,True,2024-05-31,2024-05-29,True,0,accurate,27.02
ORD-059482,2024-05-04,Montreal,CanParcel,NL,Express,Home & Kitchen,23.52,2024-05-06,2,True,2024-05-07,2024-05-07,True,0,accurate,32.49
ORD-059483,2025-10-15,Toronto,NorthStar Logistics,ON,Standard,Health & Personal Care,34.64,2025-10-17,2,True,2025-10-21,2025-10-19,True,0,accurate,9.06
ORD-059484,2025-07-28,Calgary,NorthStar Logistics,AB,Standard,Electronics,84.87,2025-07-29,1,True,2025-08-03,2025-08-01,True,0,accurate,8.73
ORD-059485,2025-01-07,Vancouver,CanParcel,AB,Express,Grocery,20.99,2025-01-08,1,True,2025-01-10,2025-01-10,True,0,accurate,26.27
ORD-059486,2024-09-04,Toronto,NorthStar Logistics,ON,Standard,Health & Personal Care,33.46,2024-09-05,1,True,2024-09-10,2024-09-08,True,0,accurate,9.89
ORD-059487,2025-09-14,Toronto,Maple Freight,ON,Express,Electronics,159.58,2025-09-16,2,True,2025-09-17,2025-09-17,True,0,accurate,23.33
ORD-059488,2024-03-20,Vancouver,CanParcel,BC,Express,Electronics,85.15,2024-03-21,1,True,2024-03-23,2024-03-23,True,0,accurate,23.59
ORD-059489,2024-09-28,Toronto,CanParcel,ON,Standard,Apparel,64.41,2024-09-28,0,True,2024-10-04,2024-10-04,True,0,accurate,9.58
ORD-059490,2024-02-28,Toronto,Prairie Express,NS,Express,Apparel,32.99,2024-03-01,2,True,2024-03-02,2024-02-29,True,0,accurate,37.3
ORD-059491,2025-10-11,Toronto,CanParcel,ON,Priority,Electronics,429.22,2025-10-13,2,True,2025-10-13,2025-10-13,True,0,accurate,17.06
ORD-059492,2024-03-21,Toronto,Prairie Express,ON,Standard,Home & Kitchen,85.85,2024-03-23,2,True,2024-03-27,2024-03-25,True,0,accurate,8.27
ORD-059493,2025-01-09,Calgary,Maple Freight,SK,Express,Health & Personal Care,32.93,2025-01-10,1,True,2025-01-12,2025-01-10,True,0,accurate,29.12
ORD-059494,2024-03-18,Montreal,Maple Freight,QC,Express,Home & Kitchen,71.65,2024-03-19,1,True,2024-03-21,2024-03-19,True,0,accurate,19.77
ORD-059495,2025-07-04,Montreal,Prairie Express,NL,Priority,Apparel,111.36,2025-07-06,2,True,2025-07-06,2025-07-05,True,0,accurate,29.34
ORD-059496,2025-07-15,Toronto,Maple Freight,ON,Standard,Health & Personal Care,40.89,2025-07-16,1,True,2025-07-21,2025-07-21,True,0,accurate,8.9
ORD-059497,2024-09-17,Vancouver,Maple Freight,BC,Standard,Home & Kitchen,65.83,2024-09-18,1,True,2024-09-23,2024-09-22,True,0,accurate,10.42
ORD-059498,2024-08-30,Calgary,Maple Freight,AB,Standard,Electronics,121.74,2024-09-01,2,True,2024-09-05,2024-09-03,True,0,accurate,10.79
